species_code;order;family;family_common;family_code;genus;species;species_common;sex;type;linf_cm;winf_g;k;t0;tmax_yr;m
7972;Perciformes;Sillaginidae;Smelt-whitings;307;Sillago;Sillago schomburgkii;Yellowfin whiting;male;TL;32.5;NA;0.49;-0.22;NA;NA
7972;Perciformes;Sillaginidae;Smelt-whitings;307;Sillago;Sillago schomburgkii;Yellowfin whiting;female;TL;33.3;NA;0.53;-0.16;NA;NA
4544;Perciformes;Sillaginidae;Smelt-whitings;307;Sillago;Sillago sihama;Silver sillago;unsexed;TL;40.7;383;1.223;0.274;NA;NA
4544;Perciformes;Sillaginidae;Smelt-whitings;307;Sillago;Sillago sihama;Silver sillago;unsexed;TL;23.5;NA;0.7;NA;NA;NA
4544;Perciformes;Sillaginidae;Smelt-whitings;307;Sillago;Sillago sihama;Silver sillago;unsexed;TL;28.1;NA;0.75;NA;NA;1.1
8538;Perciformes;Sillaginidae;Smelt-whitings;307;Sillago;Sillago vittata;NA;male;TL;31.2;NA;0.45;-0.23;NA;NA
8538;Perciformes;Sillaginidae;Smelt-whitings;307;Sillago;Sillago vittata;NA;female;TL;33.1;NA;0.43;-0.21;NA;NA
8109;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus australis;NA;unsexed;FL;NA;NA;0.51;-0.32;NA;NA
5526;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus berda;River bream;unsexed;TL;36.4;874;0.377;-0.22;NA;NA
5526;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus berda;River bream;unsexed;TL;38.3;1018;0.273;-0.47;NA;0.31
4543;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus bifasciatus;Twobar seabream;unsexed;TL;34.9;751;0.189;-2.24;NA;0.23
4543;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus bifasciatus;Twobar seabream;unsexed;TL;48.1;3060;0.181;-0.93;NA;NA
4543;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus bifasciatus;Twobar seabream;unsexed;FL;31.77934;760;0.25;-0.04;NA;NA
14601;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus butcheri;NA;male;FL;39.81779;NA;0.077;-3.7;NA;NA
14601;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus butcheri;NA;female;TL;37.8;NA;0.25;-0.17;NA;NA
14601;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus butcheri;NA;female;TL;45.2;NA;0.11;-0.54;NA;NA
14601;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus butcheri;NA;female;TL;43.7;NA;0.3;-0.13;NA;NA
14601;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus butcheri;NA;male;TL;34.5;NA;0.27;-0.18;NA;NA
14601;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus butcheri;NA;male;TL;44.2;NA;0.32;-0.46;NA;NA
14601;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus butcheri;NA;male;TL;42.9;NA;0.11;-0.61;NA;NA
14601;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus butcheri;NA;female;TL;36.7;NA;0.16;-0.6;NA;NA
14601;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus butcheri;NA;male;TL;41.9;NA;0.31;-0.15;NA;NA
14601;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus butcheri;NA;male;TL;32.3;NA;0.21;-0.31;NA;NA
14601;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus butcheri;NA;female;FL;57.07706;NA;0.04;-5.21;NA;NA
14601;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus butcheri;NA;mixed;FL;42.10088;NA;0.07;-4.14;NA;NA
6356;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus latus;NA;unsexed;TL;43;1044;0.2;NA;NA;0.31
6356;Perciformes;Sparidae;Porgies;330;Acanthopagrus;Acanthopagrus latus;NA;unsexed;TL;44.5;1148;0.225;NA;NA;0.31
441;Perciformes;Sparidae;Porgies;330;Archosargus;Archosargus probatocephalus;Sheepshead;male;FL;49.88095;1900;0.42;-0.9;NA;NA
441;Perciformes;Sparidae;Porgies;330;Archosargus;Archosargus probatocephalus;Sheepshead;unsexed;TL;47.8;NA;0.358;NA;NA;NA
441;Perciformes;Sparidae;Porgies;330;Archosargus;Archosargus probatocephalus;Sheepshead;female;FL;53.21429;2557;0.367;-1.02;NA;NA
1219;Perciformes;Sparidae;Porgies;330;Archosargus;Archosargus rhomboidalis;Sea bream;unsexed;SL;27.9;363;1.27;0.056;NA;1.98
4541;Perciformes;Sparidae;Porgies;330;Argyrops;Argyrops filamentosus;Soldier bream;unsexed;TL;45.6;NA;0.227;-0.29;NA;NA
442;Perciformes;Sparidae;Porgies;330;Argyrops;Argyrops spinifer;Longspined seabream;unsexed;TL;96.4;NA;0.077;-1.43;NA;NA
442;Perciformes;Sparidae;Porgies;330;Argyrops;Argyrops spinifer;Longspined seabream;unsexed;FL;65.01113;3316;0.21;0.026;NA;NA
443;Perciformes;Sparidae;Porgies;330;Argyrozona;Argyrozona argyrozona;Carpenter bream;unsexed;FL;84.823;NA;0.071;NA;NA;NA
443;Perciformes;Sparidae;Porgies;330;Argyrozona;Argyrozona argyrozona;Carpenter bream;unsexed;FL;NA;NA;0.08;-1.96;NA;NA
203;Perciformes;Sparidae;Porgies;330;Boops;Boops boops;Bogue;unsexed;FL;32.98969;475;0.29;NA;NA;NA
203;Perciformes;Sparidae;Porgies;330;Boops;Boops boops;Bogue;unsexed;FL;26.18557;158.6;0.29;NA;NA;0.39
203;Perciformes;Sparidae;Porgies;330;Boops;Boops boops;Bogue;mixed;FL;31.13402;442;0.18;NA;NA;NA
203;Perciformes;Sparidae;Porgies;330;Boops;Boops boops;Bogue;unsexed;TL;36;NA;0.4;NA;NA;NA
203;Perciformes;Sparidae;Porgies;330;Boops;Boops boops;Bogue;unsexed;TL;33.9;NA;0.167;-1.3;NA;NA
1225;Perciformes;Sparidae;Porgies;330;Calamus;Calamus leucosteus;Whitebone porgy;unsexed;TL;36.8;NA;0.233;NA;NA;0.37
1226;Perciformes;Sparidae;Porgies;330;Calamus;Calamus nodosus;Knobbed porgy;unsexed;TL;51.2;1713;0.174;-0.88;NA;0.26
444;Perciformes;Sparidae;Porgies;330;Cheimerius;Cheimerius nufar;NA;unsexed;FL;67.444;4132;0.18;0.022;NA;NA
444;Perciformes;Sparidae;Porgies;330;Cheimerius;Cheimerius nufar;NA;unsexed;TL;95.4;NA;0.065;NA;NA;NA
444;Perciformes;Sparidae;Porgies;330;Cheimerius;Cheimerius nufar;NA;unsexed;TL;100;NA;0.067;-2.96;NA;NA
444;Perciformes;Sparidae;Porgies;330;Cheimerius;Cheimerius nufar;NA;unsexed;TL;70;NA;0.17;NA;NA;0.201
6002;Perciformes;Sparidae;Porgies;330;Chrysoblephus;Chrysoblephus cristiceps;NA;unsexed;FL;63.1899;6520;1.47;NA;NA;NA
6002;Perciformes;Sparidae;Porgies;330;Chrysoblephus;Chrysoblephus cristiceps;NA;unsexed;FL;71.2;9720;0.081;-2.35;NA;0.209
6002;Perciformes;Sparidae;Porgies;330;Chrysoblephus;Chrysoblephus cristiceps;NA;unsexed;FL;83.8;15800;0.059;-2.17;NA;NA
6002;Perciformes;Sparidae;Porgies;330;Chrysoblephus;Chrysoblephus cristiceps;NA;unsexed;FL;75.78407;11600;0.07;NA;NA;NA
5529;Perciformes;Sparidae;Porgies;330;Chrysoblephus;Chrysoblephus laticeps;NA;unsexed;FL;NA;1527;0.158;NA;NA;NA
5529;Perciformes;Sparidae;Porgies;330;Chrysoblephus;Chrysoblephus laticeps;NA;unsexed;FL;44.5;2340;0.147;-1.69;NA;0.239
5529;Perciformes;Sparidae;Porgies;330;Chrysoblephus;Chrysoblephus laticeps;NA;unsexed;FL;61.9;6270;0.069;-3.11;NA;NA
5531;Perciformes;Sparidae;Porgies;330;Cymatoceps;Cymatoceps nasutus;Black musselcracker;unsexed;FL;122.5012;NA;0.05;NA;NA;0.099
440;Perciformes;Sparidae;Porgies;330;Dentex;Dentex angolensis;NA;female;FL;51.90356;NA;0.136;NA;NA;NA
440;Perciformes;Sparidae;Porgies;330;Dentex;Dentex angolensis;NA;unsexed;TL;46.4;1784;0.22;-0.28;NA;0.62
440;Perciformes;Sparidae;Porgies;330;Dentex;Dentex angolensis;NA;unsexed;NG;42.6;NA;0.23;NA;NA;NA
440;Perciformes;Sparidae;Porgies;330;Dentex;Dentex angolensis;NA;male;FL;58.75634;NA;0.113;NA;NA;NA
4539;Perciformes;Sparidae;Porgies;330;Dentex;Dentex canariensis;Canary porgy;unsexed;TL;70;4062;0.173;NA;NA;NA
4539;Perciformes;Sparidae;Porgies;330;Dentex;Dentex canariensis;Canary porgy;unsexed;FL;96.56702;13695;0.15;NA;NA;NA
4641;Perciformes;Sparidae;Porgies;330;Dentex;Dentex congoensis;NA;unsexed;NG;34;NA;0.35;NA;NA;0.62
4641;Perciformes;Sparidae;Porgies;330;Dentex;Dentex congoensis;NA;unsexed;TL;30.3;523;0.16;-0.81;NA;NA
439;Perciformes;Sparidae;Porgies;330;Dentex;Dentex dentex;Dentex;male;TL;84.4;NA;0.1;-2.85;NA;NA
439;Perciformes;Sparidae;Porgies;330;Dentex;Dentex dentex;Dentex;female;TL;85.6;NA;0.1;-2.87;NA;NA
4536;Perciformes;Sparidae;Porgies;330;Dentex;Dentex gibbosus;NA;female;TL;97;13600;0.15;-0.172;NA;NA
4536;Perciformes;Sparidae;Porgies;330;Dentex;Dentex gibbosus;NA;unsexed;TL;107;18118;0.124;-0.6;NA;NA
4536;Perciformes;Sparidae;Porgies;330;Dentex;Dentex gibbosus;NA;unsexed;FL;93.27549;11004;0.19;NA;NA;NA
4536;Perciformes;Sparidae;Porgies;330;Dentex;Dentex gibbosus;NA;male;TL;103;18700;0.146;-0.155;NA;NA
438;Perciformes;Sparidae;Porgies;330;Dentex;Dentex macrophthalmus;NA;unsexed;FL;58.70237;3889;0.25;NA;NA;NA
438;Perciformes;Sparidae;Porgies;330;Dentex;Dentex macrophthalmus;NA;unsexed;TL;37.5;941;0.162;-1.32;NA;NA
438;Perciformes;Sparidae;Porgies;330;Dentex;Dentex macrophthalmus;NA;unsexed;TL;39;NA;0.18;-0.88;NA;0.37
4538;Perciformes;Sparidae;Porgies;330;Dentex;Dentex maroccanus;NA;unsexed;TL;34.3;840;0.18;-0.49;NA;NA
4538;Perciformes;Sparidae;Porgies;330;Dentex;Dentex maroccanus;NA;unsexed;FL;46.59498;1252;0.23;NA;NA;NA
4538;Perciformes;Sparidae;Porgies;330;Dentex;Dentex maroccanus;NA;unsexed;TL;32.5;NA;0.18;-0.62;NA;0.55
4710;Perciformes;Sparidae;Porgies;330;Dentex;Dentex tumifrons;Golden tai;unsexed;TL;34.3;NA;0.373;-0.37;NA;NA
4710;Perciformes;Sparidae;Porgies;330;Dentex;Dentex tumifrons;Golden tai;unsexed;TL;41.5;NA;0.249;-0.3;NA;NA
4710;Perciformes;Sparidae;Porgies;330;Dentex;Dentex tumifrons;Golden tai;unsexed;TL;93.2;NA;0.069;NA;NA;NA
4710;Perciformes;Sparidae;Porgies;330;Dentex;Dentex tumifrons;Golden tai;unsexed;NG;30.6;NA;0.25;NA;NA;NA
4710;Perciformes;Sparidae;Porgies;330;Dentex;Dentex tumifrons;Golden tai;unsexed;TL;47.4;NA;0.249;-0.3;NA;NA
1752;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus annularis;NA;female;TL;25;NA;0.243;-0.901;NA;NA
1752;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus annularis;NA;unsexed;TL;26.7;NA;0.56;-0.0226;7;0.5
1752;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus annularis;NA;male;TL;24.6;NA;0.271;-0.884;NA;NA
1752;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus annularis;NA;unsexed;TL;20.4;NA;0.544;-0.033;NA;0.49
8062;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus bellottii;Breca;unsexed;FL;NA;541;0.27;NA;NA;NA
7932;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus cervinus hottentotus;NA;unsexed;FL;46.34259;1340;0.146;-2.148;NA;NA
6004;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus sargus capensis;NA;unsexed;FL;36.17974;501;0.247;-1.048;NA;NA
1753;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus sargus sargus;NA;unsexed;TL;41.7;NA;0.245;-0.76;NA;1.33
1753;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus sargus sargus;NA;mixed;TL;46.7;NA;0.115;-1.63;NA;NA
1754;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus vulgaris;Twoband bream;unsexed;FL;49.87212;1424;0.4;NA;NA;NA
1754;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus vulgaris;Twoband bream;unsexed;TL;28.8;NA;0.389;-0.657;NA;0.72
1754;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus vulgaris;Twoband bream;mixed;FL;34.2711;NA;0.255;-0.607;NA;NA
1754;Perciformes;Sparidae;Porgies;330;Diplodus;Diplodus vulgaris;Twoband bream;mixed;TL;39.7;NA;0.231;-0.908;NA;NA
5380;Perciformes;Sparidae;Porgies;330;Evynnis;Evynnis japonica;Crimson seabream;unsexed;;34;NA;0.308;NA;NA;NA
3576;Perciformes;Sparidae;Porgies;330;Lagodon;Lagodon rhomboides;Pinfish;unsexed;TL;19.5;NA;1.019;-0.53;NA;NA
3576;Perciformes;Sparidae;Porgies;330;Lagodon;Lagodon rhomboides;Pinfish;female;SL;27.976;NA;0.33;-1.16;NA;NA
3576;Perciformes;Sparidae;Porgies;330;Lagodon;Lagodon rhomboides;Pinfish;male;SL;30.104;NA;0.31;-1.21;NA;NA
6592;Perciformes;Sparidae;Porgies;330;Lithognathus;Lithognathus aureti;West coast steenbras;unsexed;FL;96.444;14200;0.088;-2.76;NA;NA
6592;Perciformes;Sparidae;Porgies;330;Lithognathus;Lithognathus aureti;West coast steenbras;unsexed;FL;79.8;8100;0.083;-2.4;NA;0.407
6592;Perciformes;Sparidae;Porgies;330;Lithognathus;Lithognathus aureti;West coast steenbras;unsexed;FL;83.904;9400;0.065;-3.92;NA;NA
450;Perciformes;Sparidae;Porgies;330;Lithognathus;Lithognathus lithognathus;White steenbras;unsexed;TL;128;NA;0.101;NA;NA;NA
706;Perciformes;Sparidae;Porgies;330;Lithognathus;Lithognathus mormyrus;Sand steenbras;female;TL;44.8;1400;0.182;-1.32;NA;NA
706;Perciformes;Sparidae;Porgies;330;Lithognathus;Lithognathus mormyrus;Sand steenbras;male;TL;40.7;676;0.227;-0.87;NA;NA
706;Perciformes;Sparidae;Porgies;330;Lithognathus;Lithognathus mormyrus;Sand steenbras;mixed;TL;40;640;0.196;-0.945;NA;NA
706;Perciformes;Sparidae;Porgies;330;Lithognathus;Lithognathus mormyrus;Sand steenbras;mixed;TL;33.3;512;0.275;NA;NA;NA
5999;Perciformes;Sparidae;Porgies;330;Pachymetopon;Pachymetopon aeneum;Blue hottentot;unsexed;FL;NA;NA;0.133;NA;NA;0.37
5505;Perciformes;Sparidae;Porgies;330;Pachymetopon;Pachymetopon blochii;NA;unsexed;FL;45.58425;NA;0.16;NA;NA;NA
5505;Perciformes;Sparidae;Porgies;330;Pachymetopon;Pachymetopon blochii;NA;unsexed;FL;46.581;NA;0.144;NA;NA;0.37
5505;Perciformes;Sparidae;Porgies;330;Pachymetopon;Pachymetopon blochii;NA;unsexed;FL;59.6495;NA;0.097;NA;NA;NA
5532;Perciformes;Sparidae;Porgies;330;Pachymetopon;Pachymetopon grande;Bronze bream;unsexed;FL;NA;NA;0.153;NA;NA;NA
